Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019977755.1_ASM1997775v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6373	0.0953	0.1339	NZ_AP025144.1 Vibrio penaeicida strain IFO 15640T chromosome 1, complete sequence	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_019797805.1_ASM1979780v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6333	0.1052	0.0568	NZ_CP081832.1 Idiomarina abyssalis strain MSP-CT chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_018223345.1_ASM1822334v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6327	0.1222	0.0965	NZ_CP073587.1 Shewanella yunxiaonensis strain FJAT-54481 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008693705.1_ASM869370v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6236	0.1582	0.1495	NZ_CP044060.1 Aeromonas veronii strain FDAARGOS_632 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003855395.1_ASM385539v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6227	0.0794	0.0796	NZ_CP034015.1 Shewanella livingstonensis strain LMG 19866 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016026615.1_ASM1602661v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6196	0.1471	0.1411	NZ_CP065745.1 Aeromonas allosaccharophila strain FDAARGOS_933 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014169735.1_ASM1416973v1_genomic.fna	./references/refseq_subset_aai/GCF_000006925.2_ASM692v2_genomic.fna	0.6184	0.1513	0.1430	NZ_AP022254.1 Aeromonas caviae strain WP8-S18-ESBL-04 chromosome, complete genome	NC_004337.2 Shigella flexneri 2a str. 301 chromosome, complete genome
Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000009905.1_ASM990v1_genomic.fna	./references/refseq_subset_aai/GCF_000009905.1_ASM990v1_genomic.fna	1.0000	0.9904	0.9904	NC_006177.1 Symbiobacterium thermophilum IAM 14863, complete sequence	NC_006177.1 Symbiobacterium thermophilum IAM 14863, complete sequence
Ref_file	Query_file	AAI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003096035.1_ASM309603v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	1.0000	0.9920	0.9920	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003344925.1_ASM334492v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.8082	0.6304	0.4700	NZ_CP031188.1 Flavobacterium arcticum strain SM1502 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008000935.1_ASM800093v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7575	0.5196	0.5199	NZ_CP042831.1 Flavobacterium alkalisoli strain XS-5 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013343195.2_ASM1334319v3_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7419	0.3991	0.2836	NZ_CP039120.2 Flavobacterium psychrophilum strain 160401-1/5N chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000455605.1_GPTSA100-9_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7328	0.4199	0.3155	NC_017025.1 Flavobacterium indicum GPTSA100-9 = DSM 17447 chromosome I, complete sequence	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_013389455.1_ASM1338945v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7306	0.3901	0.3833	NZ_CP058278.1 Flavobacterium inviolabile strain P2-65 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_023008245.1_ASM2300824v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7290	0.3040	0.2987	NZ_CP090145.1 Flavobacterium sediminilitoris strain YSM-43 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004797125.1_ASM479712v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7256	0.4051	0.3183	NZ_CP038810.1 Flavobacterium sangjuense strain GS03 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001831475.1_ASM183147v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7211	0.3665	0.2785	NZ_CP017688.1 Flavobacterium crassostreae strain LPB0076 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014844295.1_ASM1484429v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7207	0.3242	0.2621	NZ_CP054494.1 Flavobacterium columnare strain F2S17 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003148385.1_ASM314838v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7172	0.3512	0.3034	NZ_CP029463.1 Flavobacterium sediminis strain MEBiC07310 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001534645.1_ASM153464v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7137	0.3105	0.2589	NZ_CP013992.1 Flavobacterium covae strain 94-081 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003097535.1_ASM309753v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7096	0.3989	0.3557	NZ_CP029187.1 Flavobacterium pallidum strain HYN0049 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003076475.1_ASM307647v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7074	0.3835	0.4067	NZ_CP020919.1 Flavobacterium kingsejongi strain WV39 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001857965.1_ASM185796v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7043	0.3031	0.2930	NZ_CP017774.1 Flavobacterium commune strain PK15 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_021650975.1_ASM2165097v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7027	0.2364	0.2786	NZ_CP091285.1 Flavobacterium jumunjinense strain HME7102 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003055625.1_ASM305562v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.7011	0.4072	0.3542	NZ_CP028811.1 Flavobacterium magnum strain HYN0048 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_017352115.1_ASM1735211v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6974	0.2629	0.3639	NZ_CP071448.1 Flavobacterium endoglycinae strain BB8 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000253275.1_ASM25327v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6961	0.2813	0.2516	NC_016001.1 Flavobacterium branchiophilum FL-15, complete sequence	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_008369745.1_ASM836974v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6953	0.2570	0.3547	NZ_CP043612.1 Flavobacterium nitrogenifigens strain KACC 18538 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003312915.1_ASM331291v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6947	0.3062	0.3719	NZ_CP030261.1 Flavobacterium fluviale strain HYN0086 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001705175.1_ASM170517v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6932	0.2865	0.3675	NZ_CP016907.1 Flavobacterium anhuiense strain GSE09 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003122385.1_ASM312238v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6924	0.2524	0.3725	NZ_CP029255.1 Flavobacterium crocinum strain HYN0056 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000016645.1_ASM1664v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6909	0.2497	0.3821	NC_009441.1 Flavobacterium johnsoniae UW101, complete sequence	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014764305.1_ASM1476430v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6909	0.2420	0.1876	NZ_CP061703.1 Mesoflavibacter profundi strain YC1039 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001761465.1_ASM176146v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6880	0.2856	0.3156	NZ_CP017479.1 Flavobacterium gilvum strain EM1308 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_007197735.1_ASM719773v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6852	0.1778	0.1756	NZ_CP041637.1 Formosa sediminum strain PS13 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004337635.1_ASM433763v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6842	0.2030	0.2007	NZ_CP037427.1 Myroides odoratimimus strain G13 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004355225.1_ASM435522v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6829	0.2910	0.3081	NZ_CP037933.1 Flavobacterium nackdongense strain GS13 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003076455.1_ASM307645v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6775	0.2480	0.2876	NZ_CP020918.1 Flavobacterium faecale strain WV33 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000196315.1_ASM19631v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6766	0.2043	0.1515	NC_014230.1 Croceibacter atlanticus HTCC2559, complete sequence	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001971745.1_ASM197174v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6757	0.1992	0.1597	NZ_CP019352.1 Lacinutrix venerupis strain DOK2-8 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_009792295.1_ASM979229v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6755	0.2043	0.1932	NZ_CP039934.1 Myroides fluvii strain CJ210 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000941055.1_ASM94105v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6718	0.2015	0.1671	NZ_CP007202.1 Siansivirga zeaxanthinifaciens CC-SAMT-1 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001889005.1_ASM188900v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6716	0.2178	0.1629	NZ_CP018153.1 Gramella salexigens strain LPB0144 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000190595.1_ASM19059v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6699	0.1575	0.1489	NC_015167.1 Cellulophaga lytica DSM 7489, complete sequence	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_900105425.1_IMG-taxon_2630968293_annotated_assembly_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6698	0.1666	0.1543	NZ_LT629774.1 Winogradskyella sediminis strain RHA_55 chromosome I	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004803875.1_ASM480387v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6684	0.1491	0.1247	NZ_CP020822.1 Tenacibaculum maritimum strain TM-KORJJ chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_016757735.1_ASM1675773v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6655	0.2111	0.1777	NZ_CP068439.1 Aequorivita iocasae strain KX20305 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002302565.1_ASM230256v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6649	0.2305	0.1397	NZ_CP022382.1 Capnocytophaga canimorsus strain 7120 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_001543325.1_ASM154332v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6614	0.1535	0.1143	NZ_CP013355.1 Lutibacter profundi strain LP1 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000833025.1_ASM83302v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6613	0.2192	0.2237	NZ_CP010817.1 Myroides profundi strain D25 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003867015.1_ASM386701v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6600	0.1382	0.1218	NZ_CP032548.1 Tenacibaculum singaporense strain DSM 106434 chromosome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_014295415.1_ASM1429541v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6555	0.2201	0.1650	NZ_CP052909.1 Constantimarinum furrinae strain ALE3EI chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002234495.1_ASM223449v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6544	0.0996	0.1464	NZ_CP022515.1 Arenibacter algicola strain SMS7 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_022760175.1_ASM2276017v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6519	0.1870	0.1897	NZ_CP094326.1 Zhouia spongiae strain HN-Y44 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003966335.1_ASM396633v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6492	0.1557	0.1122	NZ_CP034549.1 Nonlabens ponticola strain MJ115 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_003269425.1_ASM326942v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6465	0.1375	0.1302	NZ_CP030104.1 Muricauda aurantiaca strain HME9304 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002302495.1_ASM230249v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6446	0.1417	0.1015	NZ_CP022379.1 Capnocytophaga sputigena strain D1179 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_002893765.1_ASM289376v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6431	0.1668	0.1723	NZ_CP025938.1 Tamlana carrageenivorans strain UJ94 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_004139715.1_ASM413971v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6428	0.1779	0.1370	NZ_CP035544.1 Muriicola soli strain MMS17-SY002 chromosome, complete genome	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
/home/jshaw/scratch/DATABASES/refseq_all/GCF_000224085.1_ASM22408v1_genomic.fna	./references/refseq_subset_aai/GCF_003096035.1_ASM309603v1_genomic.fna	0.6409	0.1538	0.1484	NC_015945.1 Muricauda ruestringensis DSM 13258, complete sequence	NZ_CP029186.1 Flavobacterium album strain HYN0059 chromosome, complete genome
