assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_172__bin.62.fa	23	2526630	109853	457353	5	178442	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_37__bin.27.fa	324	1946063	6006	33025	79	7506	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_404__bin.46.fa	46	2642604	57447	253516	9	86725	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_609__bin.34.fa	61	2439389	39989	199958	11	83180	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_643__bin.8.fa	111	2447309	22047	78324	24	38578	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_80__bin.57.fa	60	2466357	41105	138923	13	61075	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZeeviD_2015__PNP_Main_81__bin.14.fa	31	2441582	78760	470146	5	135109	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZellerG_2014__CCIS48579360ST-4-0__bin.19.fa	87	2477997	28482	135270	21	38709	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5099/ZellerG_2014__CCIS56503244ST-3-0__bin.3.fa	52	2618571	50357	242115	10	85828	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/BackhedF_2015__SID39_12M__bin.41.fa	404	2357953	5836	34520	105	7186	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/BackhedF_2015__SID546_12M__bin.24.fa	508	1807772	3558	18678	150	3782	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/BackhedF_2015__SID546_4M__bin.12.fa	510	2045906	4011	18920	141	4738	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/BackhedF_2015__SID577_12M__bin.28.fa	495	1660682	3354	17344	152	3684	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/BackhedF_2015__SID87_12M__bin.39.fa	229	2414812	10545	49745	52	15282	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/FengQ_2015__SID31137__bin.48.fa	512	1918844	3747	16835	144	4138	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/FengQ_2015__SID31537__bin.55.fa	415	2147458	5174	28245	106	6408	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/FengQ_2015__SID531333__bin.47.fa	297	2352310	7920	45793	66	10508	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/FengQ_2015__SID531403__bin.12.fa	270	2718000	10066	82855	63	14354	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/GeversD_2014__SKBSTL016__bin.45.fa	525	1960615	3734	13038	156	4158	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/GeversD_2014__SKBSTL041__bin.56.fa	333	2388451	7172	56955	74	9296	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/HeQ_2017__RSZAXPI003080-114__bin.30.fa	80	2763047	34538	139742	17	55843	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/HeQ_2017__RSZAXPI003099-133__bin.1.fa	48	3090863	64392	249728	9	138734	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/HeQ_2017__SZAXPI029501-104__bin.36.fa	43	3082792	71692	238632	8	152185	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/IjazUZ_2017__S102_a_WGS__bin.2.fa	323	2389371	7397	39225	75	10060	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/IjazUZ_2017__S46_a_WGS__bin.2.fa	554	2083701	3761	13659	169	4255	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/IjazUZ_2017__S47_a_WGS__bin.1.fa	376	2468661	6565	41475	85	8813	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/IjazUZ_2017__S48_a_WGS__bin.2.fa	524	1559077	2975	9735	176	3146	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/IjazUZ_2017__S56_a_WGS__bin.7.fa	535	1871279	3497	14678	161	3845	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/LiJ_2014__V1.CD3-0-PN__bin.36.fa	356	2258476	6344	29211	86	8325	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/LiuW_2016__SRR3992985__bin.73.fa	200	2560880	12804	89205	41	17515	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/LomanNJ_2013__OBK1196__bin.13.fa	185	2608426	14099	96381	38	21622	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/LoombaR_2017__SID1048_bav__bin.25.fa	37	2746452	74228	279302	7	132487	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/NielsenHB_2014__V1_CD7_4__bin.41.fa	47	2729357	58071	236239	9	110798	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/NielsenHB_2014__V1_UC11_0__bin.24.fa	466	2035703	4368	27684	125	5282	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/NielsenHB_2014__V1_UC11_5__bin.53.fa	116	2786591	24022	114092	25	37909	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/QinJ_2012__DLF012__bin.15.fa	260	2523043	9704	46749	54	14037	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/RaymondF_2016__P20E7__bin.20.fa	351	2229022	6350	30641	87	7954	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/VincentC_2016__MM063__bin.1.fa	561	1583257	2822	23022	172	2874	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4631/XieH_2016__YSZC12003_37179__bin.80.fa	196	2424128	12368	58317	46	17990	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/CM_madagascar__A15_02_1FE__bin.12.fa	933	2617012	2804	14184	283	2879	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/FengQ_2015__SID31236__bin.32.fa	104	2560971	24624	136880	18	49336	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/FengQ_2015__SID530185__bin.31.fa	141	3159431	22407	147648	16	54834	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/HeQ_2017__SZAXPI029570-85__bin.18.fa	283	3585151	12668	120940	32	23769	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/HeQ_2017__SZAXPI029577-94__bin.48.fa	31	2500700	80667	366484	5	162783	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/HeQ_2017__SZAXPI029579-97__bin.21.fa	7	1010571	144367	366484	2	301687	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/HeQ_2017__SZAXPI029601-32__bin.11.fa	97	2626512	27077	136133	13	63997	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/LiJ_2014__O2.UC8-2__bin.15.fa	116	2757410	23770	214438	13	70400	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/LiJ_2014__V1.FI25__bin.37.fa	141	2168626	15380	71002	29	24914	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/NielsenHB_2014__O2_UC35_0__bin.28.fa	117	2747567	23483	178472	14	59192	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/NielsenHB_2014__O2_UC9_2__bin.44.fa	226	3296299	14585	130822	25	35261	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/NielsenHB_2014__V1_UC35_4__bin.80.fa	196	2898467	14788	104193	26	30926	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/QinJ_2012__CON-036__bin.19.fa	104	2843555	27341	166395	14	73408	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/QinJ_2012__DLM019__bin.1.fa	454	2577499	5677	40554	99	7826	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/QinJ_2012__NOF005__bin.20.fa	96	2816703	29340	191155	13	59926	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/QinJ_2012__NOF013__bin.19.fa	164	3090724	18845	142329	20	42285	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/QinJ_2012__NOM015__bin.11.fa	50	2753282	55065	317884	6	205835	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/QinJ_2012__T2D-084__bin.27.fa	676	1732411	2562	8286	226	2560	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/VogtmannE_2016__MMRS87723283ST-27-0-0__bin.6.fa	794	2421367	3049	14639	233	3224	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/XieH_2016__YSZC12003_37305R1__bin.76.fa	342	3009592	8799	83467	58	13883	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/XieH_2016__YSZC12003_37323__bin.20.fa	120	2632743	21939	120149	20	42054	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/XieH_2016__YSZC12003_37406__bin.47.fa	164	2882229	17574	165323	17	55061	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/XieH_2016__YSZC12003_37877__bin.35.fa	110	2887038	26245	281434	13	67350	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/YuJ_2015__SZAXPI015225-18__bin.78.fa	312	3375104	10817	76762	48	19975	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/YuJ_2015__SZAXPI015227-13__bin.33.fa	138	2583136	18718	157414	18	44937	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/YuJ_2015__SZAXPI015264-87__bin.43.fa	93	2514566	27038	242404	10	98693	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/YuJ_2015__SZAXPI017586-111__bin.6.fa	127	2685813	21148	140734	17	51862	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/5043/ZellerG_2014__CCIS77252613ST-4-0__bin.79.fa	134	2820526	21048	171360	14	67392	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES11__bin.140.fa	80	2562008	32025	292406	14	48714	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES12__bin.112.fa	89	2431843	27324	126762	19	42532	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES17__bin.47.fa	28	1455655	51987	284263	5	98739	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES20__bin.82.fa	363	1838469	5064	23681	93	6238	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES22__bin.75.fa	170	1935727	11386	76374	35	16859	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES29__bin.103.fa	288	1417806	4922	25742	68	6326	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES2__bin.84.fa	416	1331668	3201	15992	127	3355	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES37__bin.8.fa	133	2307728	17351	89416	27	25446	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES38__bin.11.fa	386	2544224	6591	35752	87	8755	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES39__bin.92.fa	428	1527263	3568	12643	122	4075	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES47__bin.49.fa	194	1519750	7833	42158	46	10799	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES58__bin.66.fa	167	2201247	13181	113776	36	19386	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES59__bin.25.fa	108	1903544	17625	90160	20	28962	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES66__bin.85.fa	236	2046976	8673	45601	51	13090	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES68__bin.65.fa	235	1542467	6563	33016	51	8719	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/Bengtsson-PalmeJ_2015__TRAVELRES7__bin.69.fa	146	2506587	17168	82247	28	30349	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/CM_madagascar__A94_02_1FE__bin.8.fa	341	2271928	6662	37019	75	9545	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/CosteaPI_2017__SID713B073-11-90-0__bin.64.fa	130	2354450	18111	119422	26	29151	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/GeversD_2014__SKBSTL064__bin.32.fa	298	2069836	6945	39948	64	9144	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/LeChatelierE_2013__MH0204__bin.78.fa	444	1794055	4040	17285	120	4734	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/LeChatelierE_2013__MH0316__bin.58.fa	390	1287602	3301	27504	124	3495	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/LeChatelierE_2013__MH0434__bin.7.fa	468	1453856	3106	15596	144	3234	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/LiJ_2017__nHM612709__bin.20.fa	483	1701289	3522	23476	139	3975	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/QinN_2014__LD-11__bin.14.fa	242	2386756	9862	59687	48	14293	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/QinN_2014__LD-56__bin.22.fa	385	2873392	7463	44160	84	10503	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/QinN_2014__LD-68__bin.25.fa	74	2294173	31002	130668	14	53536	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/QinN_2014__LD-84__bin.51.fa	457	2148167	4700	24183	125	5541	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/QinN_2014__LD-97__bin.25.fa	235	2061062	8770	44170	49	12930	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/VogtmannE_2016__MMRS42570301ST-27-0-0__bin.26.fa	494	1877582	3800	18887	142	4350	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/VogtmannE_2016__MMRS77321055ST-27-0-0__bin.71.fa	222	1249075	5626	45318	49	7431	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/WenC_2017__N290__bin.92.fa	353	1479418	4190	20371	86	5179	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/WenC_2017__N310__bin.120.fa	162	2195197	13550	72152	32	21296	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4767/ZellerG_2014__CCIS22958137ST-20-0__bin.59.fa	267	1153185	4319	20391	73	5141	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/FengQ_2015__SID31367__bin.39.fa	434	3330554	7674	50691	89	10985	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/FengQ_2015__SID31883__bin.30.fa	688	2849860	4142	27417	193	4633	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/FengQ_2015__SID530450__bin.66.fa	44	3296439	74919	292832	8	147477	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/GeversD_2014__SKBSTL008__bin.83.fa	182	3536107	19429	129827	39	26649	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/HeQ_2017__SZAXPI029463-136__bin.44.fa	47	3490822	74272	310057	10	111242	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/HeQ_2017__SZAXPI029483-78__bin.3.fa	285	3375410	11843	89760	59	17693	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/HeQ_2017__SZAXPI029564-74__bin.70.fa	348	3481952	10005	92588	65	14806	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/IjazUZ_2017__S149_a_WGS__bin.14.fa	724	3141993	4339	23995	190	5018	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/IjazUZ_2017__S14_a_WGS__bin.19.fa	211	3562888	16885	73634	46	23628	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/IjazUZ_2017__S15_a_WGS__bin.1.fa	778	2843086	3654	21539	224	3986	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/IjazUZ_2017__S16_a_WGS__bin.12.fa	806	2275143	2822	10129	273	2886	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/LiJ_2014__V1.CD54-0__bin.3.fa	334	3487032	10440	109044	43	18927	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/LoombaR_2017__SID5639_uuc__bin.9.fa	166	3618456	21797	137532	35	31893	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/NielsenHB_2014__V1_UC16_0__bin.1.fa	684	2263928	3309	18113	192	3521	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/QinJ_2012__T2D-016__bin.41.fa	447	3334283	7459	47904	103	9994	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/XieH_2016__YSZC12003_37190R1__bin.30.fa	295	3463597	11741	94139	53	17602	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/XieH_2016__YSZC12003_37400__bin.34.fa	647	2235680	3455	14683	199	3753	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI003415-12__bin.8.fa	250	3591634	14366	79338	45	24910	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI003422-11__bin.45.fa	44	3780218	85914	288970	10	140415	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI003424-12__bin.59.fa	251	3453537	13759	95626	48	21299	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI003428-6__bin.7.fa	151	3586629	23752	104221	36	35075	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI015211-166__bin.3.fa	720	2703826	3755	15753	217	4254	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI015233-19__bin.6.fa	72	3493459	48520	321905	14	71570	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI017457-24__bin.57.fa	762	2389318	3135	16493	237	3283	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/YuJ_2015__SZAXPI017595-169__bin.30.fa	34	3673145	108033	424672	7	176479	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/ZellerG_2014__CCIS24254057ST-4-0__bin.15.fa	637	2953898	4637	22558	174	5438	0
/home/jshaw/scratch/2022_sketched_distance/references/SGB_genome_fastas_part3/4630/ZellerG_2014__CCIS88007743ST-4-0__bin.21.fa	146	3379725	23148	137219	29	36321	0
assembly	ncontigs	nbps	ulen	maxlen	n50num	n50len	nonATGC
